"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p","Empirical_p"
"SEQ12744","","","136","57","3","8","97.84172661870504","12.307692307692308","6.362573099415204","0.005244852451943913","1.0","0.2398536586929601","2","1","2","0.5","1.0","0.875"
"SEQ31978","","","136","57","3","8","97.84172661870504","12.307692307692308","6.362573099415204","0.005244852451943913","1.0","0.2398536586929601","2","1","2","0.5","1.0","0.875"
"SEQ15692","","","116","63","23","2","83.45323741007195","3.076923076923077","0.1601104209799862","0.005328283337059425","1.0","0.24290996372126986","14","2","12","0.012939453124999998","0.012939453124999998","0.06993006993006994"
"SEQ3803","","","125","65","14","0","89.92805755395683","0.0","0.0","0.005700605298121889","1.0","0.25827448276382575","3","0","3","0.25","0.25","0.5"
"SEQ5986","","","125","65","14","0","89.92805755395683","0.0","0.0","0.005700605298121889","1.0","0.25827448276382575","2","0","2","0.5","0.5","0.5625"
"SEQ2224","","","9","13","130","52","6.474820143884892","80.0","0.27692307692307694","0.006559173075625192","1.0","0.29264310606310684","2","2","2","0.5","0.5","1.0"
"SEQ2264","","","9","13","130","52","6.474820143884892","80.0","0.27692307692307694","0.006559173075625192","1.0","0.29264310606310684","2","2","2","0.5","0.5","1.0"
"SEQ17155","","","130","52","9","13","93.5251798561151","20.0","3.611111111111111","0.006559173075625192","1.0","0.29264310606310684","3","2","3","0.25","1.0","0.78125"
"SEQ18568","","","130","52","9","13","93.5251798561151","20.0","3.611111111111111","0.006559173075625192","1.0","0.29264310606310684","2","2","2","0.5","0.5","1.0"
"SEQ18593","","","130","52","9","13","93.5251798561151","20.0","3.611111111111111","0.006559173075625192","1.0","0.29264310606310684","2","2","2","0.5","0.5","1.0"
"SEQ5482","","","123","47","16","18","88.48920863309353","27.692307692307693","2.9441489361702127","0.0078455918523177","1.0","0.3460724244537436","16","9","8","0.8036193847656252","1.0","0.06993006993006994"
"SEQ7486","","","121","64","18","1","87.05035971223022","1.5384615384615385","0.10503472222222222","0.008270003214791639","1.0","0.3460724244537436","15","1","14","0.0009765624999999998","0.0009765624999999998","0.00999000999000999"
"SEQ144","","","104","59","35","6","74.82014388489209","9.230769230769232","0.3021791767554479","0.00834792714446983","1.0","0.3460724244537436","2","1","2","0.5","1.0","0.71875"
"SEQ155","","","104","59","35","6","74.82014388489209","9.230769230769232","0.3021791767554479","0.00834792714446983","1.0","0.3460724244537436","2","1","2","0.5","1.0","0.78125"
"SEQ1993","","","35","6","104","59","25.179856115107913","90.76923076923077","3.309294871794872","0.00834792714446983","1.0","0.3460724244537436","2","2","1","0.5","1.0","0.8125"
"SEQ3984","","","35","6","104","59","25.179856115107913","90.76923076923077","3.309294871794872","0.00834792714446983","1.0","0.3460724244537436","2","2","1","0.5","1.0","0.65625"
"SEQ5388","","","35","6","104","59","25.179856115107913","90.76923076923077","3.309294871794872","0.00834792714446983","1.0","0.3460724244537436","2","2","1","0.5","1.0","0.53125"
"SEQ5433","","","35","6","104","59","25.179856115107913","90.76923076923077","3.309294871794872","0.00834792714446983","1.0","0.3460724244537436","2","2","1","0.5","1.0","0.625"
"SEQ6051","","","35","6","104","59","25.179856115107913","90.76923076923077","3.309294871794872","0.00834792714446983","1.0","0.3460724244537436","2","2","1","0.5","1.0","0.71875"
"SEQ6980","","","35","6","104","59","25.179856115107913","90.76923076923077","3.309294871794872","0.00834792714446983","1.0","0.3460724244537436","2","2","1","0.5","1.0","0.5625"
"SEQ10262","","","35","6","104","59","25.179856115107913","90.76923076923077","3.309294871794872","0.00834792714446983","1.0","0.3460724244537436","2","2","1","0.5","1.0","0.6875"
"SEQ11792","","","104","59","35","6","74.82014388489209","9.230769230769232","0.3021791767554479","0.00834792714446983","1.0","0.3460724244537436","2","1","2","0.5","1.0","0.65625"
"SEQ12534","","","35","6","104","59","25.179856115107913","90.76923076923077","3.309294871794872","0.00834792714446983","1.0","0.3460724244537436","2","2","1","0.5","1.0","0.5625"
"SEQ13056","","","35","6","104","59","25.179856115107913","90.76923076923077","3.309294871794872","0.00834792714446983","1.0","0.3460724244537436","2","2","1","0.5","1.0","0.71875"
"SEQ13372","","","35","6","104","59","25.179856115107913","90.76923076923077","3.309294871794872","0.00834792714446983","1.0","0.3460724244537436","2","2","1","0.5","1.0","0.625"
"SEQ13549","","","104","59","35","6","74.82014388489209","9.230769230769232","0.3021791767554479","0.00834792714446983","1.0","0.3460724244537436","2","1","2","0.5","1.0","0.84375"
"SEQ15723","","","104","59","35","6","74.82014388489209","9.230769230769232","0.3021791767554479","0.00834792714446983","1.0","0.3460724244537436","2","1","2","0.5","1.0","0.71875"
"SEQ15830","","","104","59","35","6","74.82014388489209","9.230769230769232","0.3021791767554479","0.00834792714446983","1.0","0.3460724244537436","2","1","2","0.5","1.0","0.75"
"SEQ15862","","","104","59","35","6","74.82014388489209","9.230769230769232","0.3021791767554479","0.00834792714446983","1.0","0.3460724244537436","2","1","2","0.5","1.0","0.5625"
"SEQ15893","","","104","59","35","6","74.82014388489209","9.230769230769232","0.3021791767554479","0.00834792714446983","1.0","0.3460724244537436","2","1","2","0.5","1.0","0.6875"
"SEQ15971","","","104","59","35","6","74.82014388489209","9.230769230769232","0.3021791767554479","0.00834792714446983","1.0","0.3460724244537436","2","1","2","0.5","1.0","0.6875"
"SEQ16112","","","104","59","35","6","74.82014388489209","9.230769230769232","0.3021791767554479","0.00834792714446983","1.0","0.3460724244537436","2","1","2","0.5","1.0","0.6875"
"SEQ16924","","","104","59","35","6","74.82014388489209","9.230769230769232","0.3021791767554479","0.00834792714446983","1.0","0.3460724244537436","2","1","2","0.5","1.0","0.78125"
"SEQ18267","","","35","6","104","59","25.179856115107913","90.76923076923077","3.309294871794872","0.00834792714446983","1.0","0.3460724244537436","2","2","1","0.5","1.0","0.59375"
"SEQ18642","","","104","59","35","6","74.82014388489209","9.230769230769232","0.3021791767554479","0.00834792714446983","1.0","0.3460724244537436","2","1","2","0.5","1.0","0.78125"
"SEQ1003","","","114","62","25","3","82.01438848920863","4.615384615384616","0.22064516129032258","0.00863952353001156","1.0","0.3571491167745457","4","1","4","0.125","0.625","0.3125"
"SEQ21891","","","75","48","64","17","53.956834532374096","26.153846153846157","0.4150390625","0.008808516107321083","1.0","0.3631093653930612","14","4","11","0.05737304687500002","0.17956542968750003","0.21875"
"SEQ1019","","","52","12","87","53","37.410071942446045","81.53846153846153","2.6398467432950192","0.009170517788265959","1.0","0.3769701048131574","3","2","2","1.0","1.0","0.9375"
"SEQ21104","","","21","2","118","63","15.107913669064748","96.92307692307692","5.6059322033898304","0.00927204642336251","1.0","0.3790143222332039","6","5","1","0.21875000000000003","0.21875000000000003","0.1951219512195122"
"SEQ25467","","","21","2","118","63","15.107913669064748","96.92307692307692","5.6059322033898304","0.00927204642336251","1.0","0.3790143222332039","13","11","2","0.022460937500000003","0.022460937500000003","0.06693306693306693"
"SEQ13411","","","53","38","86","27","38.1294964028777","41.53846153846154","0.43788249694002446","0.009897740647976144","1.0","0.40346389036903313","15","9","10","0.30175781250000017","0.6072387695312501","0.5"
"SEQ10934","","","66","44","73","21","47.482014388489205","32.30769230769231","0.4315068493150685","0.01011270702301913","1.0","0.4039817846480568","14","6","11","0.05737304687500002","0.7905273437500004","0.46875"
"SEQ13317","","","69","45","70","20","49.64028776978417","30.76923076923077","0.4380952380952381","0.010115987242809177","1.0","0.4039817846480568","15","6","10","0.30175781250000017","0.6072387695312501","0.5"
"SEQ11747","","","133","55","6","10","95.68345323741008","15.384615384615385","4.03030303030303","0.010265576716934158","1.0","0.4039817846480568","4","2","3","0.625","1.0","1.0"
"SEQ14489","","","128","51","11","14","92.08633093525181","21.53846153846154","3.194295900178253","0.01030250713632399","1.0","0.4039817846480568","3","3","3","0.25","0.25","0.65625"
"SEQ14707","","","128","51","11","14","92.08633093525181","21.53846153846154","3.194295900178253","0.01030250713632399","1.0","0.4039817846480568","3","3","3","0.25","0.25","0.65625"
"SEQ15254","","","128","51","11","14","92.08633093525181","21.53846153846154","3.194295900178253","0.01030250713632399","1.0","0.4039817846480568","4","3","4","0.125","0.625","0.75"
"SEQ15482","","","128","51","11","14","92.08633093525181","21.53846153846154","3.194295900178253","0.01030250713632399","1.0","0.4039817846480568","3","3","3","0.25","0.25","0.75"
"SEQ15519","","","128","51","11","14","92.08633093525181","21.53846153846154","3.194295900178253","0.01030250713632399","1.0","0.4039817846480568","3","3","3","0.25","0.25","0.75"
"SEQ18312","","","31","5","108","60","22.302158273381295","92.3076923076923","3.4444444444444446","0.010367812351939473","1.0","0.4039817846480568","16","13","4","0.021270751953125","0.076812744140625","0.21875"
"SEQ18992","","","101","58","38","7","72.66187050359713","10.76923076923077","0.32078039927404717","0.010487288687851582","1.0","0.4039817846480568","3","2","3","0.25","1.0","0.6875"
"SEQ1775","","","37","7","102","58","26.618705035971225","89.23076923076924","3.0056022408963585","0.01049026560638202","1.0","0.4039817846480568","3","3","2","0.25","1.0","0.78125"
"SEQ1841","","","37","7","102","58","26.618705035971225","89.23076923076924","3.0056022408963585","0.01049026560638202","1.0","0.4039817846480568","3","3","2","0.25","1.0","0.75"
"SEQ1903","","","37","7","102","58","26.618705035971225","89.23076923076924","3.0056022408963585","0.01049026560638202","1.0","0.4039817846480568","3","3","2","0.25","1.0","0.78125"
"SEQ7662","","","37","7","102","58","26.618705035971225","89.23076923076924","3.0056022408963585","0.01049026560638202","1.0","0.4039817846480568","3","3","2","0.25","1.0","0.71875"
"SEQ18769","","","102","58","37","7","73.38129496402878","10.76923076923077","0.33271202236719477","0.01049026560638202","1.0","0.4039817846480568","3","2","3","0.25","1.0","0.5625"
"SEQ27741","","","13","0","126","65","9.352517985611511","100.0","inf","0.010545376639029496","1.0","0.4039817846480568","1","1","0","1.0","1.0","1.0"
"SEQ27792","","","13","0","126","65","9.352517985611511","100.0","inf","0.010545376639029496","1.0","0.4039817846480568","1","1","0","1.0","1.0","1.0"
"SEQ27845","","","13","0","126","65","9.352517985611511","100.0","inf","0.010545376639029496","1.0","0.4039817846480568","1","1","0","1.0","1.0","1.0"
"SEQ27854","","","13","0","126","65","9.352517985611511","100.0","inf","0.010545376639029496","1.0","0.4039817846480568","1","1","0","1.0","1.0","1.0"
"SEQ27910","","","13","0","126","65","9.352517985611511","100.0","inf","0.010545376639029496","1.0","0.4039817846480568","1","1","0","1.0","1.0","1.0"
"SEQ4764","","","126","65","13","0","90.64748201438849","0.0","0.0","0.010545376639029498","1.0","0.4039817846480568","1","0","1","1.0","1.0","1.0"
"SEQ5566","","","126","65","13","0","90.64748201438849","0.0","0.0","0.010545376639029498","1.0","0.4039817846480568","1","0","1","1.0","1.0","1.0"
"SEQ14582","","","126","65","13","0","90.64748201438849","0.0","0.0","0.010545376639029498","1.0","0.4039817846480568","1","0","1","1.0","1.0","1.0"
"SEQ17052","","","101","35","38","30","72.66187050359713","46.15384615384615","2.2781954887218046","0.010601774571342369","1.0","0.4050819035953635","22","15","12","0.13380050659179688","0.831811904907225","0.011988011988011988"
"SEQ21900","","","58","15","81","50","41.726618705035975","76.92307692307693","2.3868312757201644","0.01190913867646182","1.0","0.45384983174828714","20","12","12","0.5034446716308595","0.5034446716308595","0.375"
"SEQ578","","","47","11","92","54","33.81294964028777","83.07692307692308","2.507905138339921","0.012880693818700698","1.0","0.4644249408907463","15","10","6","0.30175781250000017","0.6072387695312501","0.46875"
"SEQ15228","","","34","6","105","59","24.46043165467626","90.76923076923077","3.184126984126984","0.013106976943274444","1.0","0.4644249408907463","1","1","1","1.0","1.0","1.0"
"SEQ15937","","","34","6","105","59","24.46043165467626","90.76923076923077","3.184126984126984","0.013106976943274444","1.0","0.4644249408907463","1","1","1","1.0","1.0","1.0"
"SEQ17228","","","34","6","105","59","24.46043165467626","90.76923076923077","3.184126984126984","0.013106976943274444","1.0","0.4644249408907463","1","1","1","1.0","1.0","1.0"
"SEQ17810","","","105","59","34","6","75.53956834532374","9.230769230769232","0.3140578265204387","0.013106976943274444","1.0","0.4644249408907463","1","1","1","1.0","1.0","1.0"
"SEQ18387","","","34","6","105","59","24.46043165467626","90.76923076923077","3.184126984126984","0.013106976943274444","1.0","0.4644249408907463","1","1","1","1.0","1.0","1.0"
"SEQ18831","","","34","6","105","59","24.46043165467626","90.76923076923077","3.184126984126984","0.013106976943274444","1.0","0.4644249408907463","1","1","1","1.0","1.0","1.0"
"SEQ19426","","","34","6","105","59","24.46043165467626","90.76923076923077","3.184126984126984","0.013106976943274444","1.0","0.4644249408907463","1","1","1","1.0","1.0","1.0"
"SEQ19713","","","34","6","105","59","24.46043165467626","90.76923076923077","3.184126984126984","0.013106976943274444","1.0","0.4644249408907463","1","1","1","1.0","1.0","1.0"
"SEQ19728","","","34","6","105","59","24.46043165467626","90.76923076923077","3.184126984126984","0.013106976943274444","1.0","0.4644249408907463","1","1","1","1.0","1.0","1.0"
"SEQ20282","","","34","6","105","59","24.46043165467626","90.76923076923077","3.184126984126984","0.013106976943274444","1.0","0.4644249408907463","1","1","1","1.0","1.0","1.0"
"SEQ21408","","","34","6","105","59","24.46043165467626","90.76923076923077","3.184126984126984","0.013106976943274444","1.0","0.4644249408907463","1","1","1","1.0","1.0","1.0"
"SEQ31295","","","34","6","105","59","24.46043165467626","90.76923076923077","3.184126984126984","0.013106976943274444","1.0","0.4644249408907463","1","1","1","1.0","1.0","1.0"
"SEQ32045","","","34","6","105","59","24.46043165467626","90.76923076923077","3.184126984126984","0.013106976943274444","1.0","0.4644249408907463","1","1","1","1.0","1.0","1.0"
"SEQ1313","","","105","59","34","6","75.53956834532374","9.230769230769232","0.3140578265204387","0.013106976943274444","1.0","0.4644249408907463","1","1","1","1.0","1.0","1.0"
